--------- beginning of system
04-23 18:51:25.473   610  1604 I ActivityManager: Force stopping com.yepanywhere.android.debug appid=10271 user=0: from pid 3636
04-23 18:51:25.498  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~4mHRL1CHacyW2b9wk5cuBw==/com.android.chrome-bsYzYUWV-D0FGaf7fAtaJg==/split_stack_unwinder.apk' with 1 weak references
04-23 18:51:25.498  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~4mHRL1CHacyW2b9wk5cuBw==/com.android.chrome-bsYzYUWV-D0FGaf7fAtaJg==/split_test_dummy.apk' with 1 weak references
04-23 18:51:25.498  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~mUhO_R0-7mExDLI6ek-uhQ==/com.google.android.trichromelibrary_772710138-ttk0eaUn5-0q7JK2O9sYUw==/base.apk' with 1 weak references
04-23 18:51:25.498  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/GooglePackageInstaller/GooglePackageInstaller.apk' with 1 weak references
04-23 18:51:25.498  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/app/PixelThemesStub/PixelThemesStub.apk' with 1 weak references
04-23 18:51:25.498  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/GoogleServicesFramework/GoogleServicesFramework.apk' with 1 weak references
04-23 18:51:25.499  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/TagGoogle/TagGoogle.apk' with 1 weak references
04-23 18:51:25.499  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~o8CJ4qeoAo1m1qq13-vmmw==/com.google.android.tts-YfG9cJILxrNH0elOqxpaNg==/base.apk' with 1 weak references
04-23 18:51:25.499  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~o8CJ4qeoAo1m1qq13-vmmw==/com.google.android.tts-YfG9cJILxrNH0elOqxpaNg==/split_config.en.apk' with 1 weak references
04-23 18:51:25.499  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~o8CJ4qeoAo1m1qq13-vmmw==/com.google.android.tts-YfG9cJILxrNH0elOqxpaNg==/split_config.ru.apk' with 1 weak references
04-23 18:51:25.499  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~o8CJ4qeoAo1m1qq13-vmmw==/com.google.android.tts-YfG9cJILxrNH0elOqxpaNg==/split_config.x86_64.apk' with 1 weak references
04-23 18:51:25.499  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~o8CJ4qeoAo1m1qq13-vmmw==/com.google.android.tts-YfG9cJILxrNH0elOqxpaNg==/split_config.xxhdpi.apk' with 1 weak references
04-23 18:51:25.499  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/CallLogBackup/CallLogBackup.apk' with 1 weak references
04-23 18:51:25.499  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~dr_IbmPq2jvreM8-gtV7aw==/com.google.android.partnersetup-_h79XU3IMBHJ3yNaLKMmMw==/base.apk' with 1 weak references
04-23 18:51:25.499  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~dr_IbmPq2jvreM8-gtV7aw==/com.google.android.partnersetup-_h79XU3IMBHJ3yNaLKMmMw==/split_config.en.apk' with 1 weak references
04-23 18:51:25.499  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~dr_IbmPq2jvreM8-gtV7aw==/com.google.android.partnersetup-_h79XU3IMBHJ3yNaLKMmMw==/split_config.ru.apk' with 1 weak references
04-23 18:51:25.500  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~dr_IbmPq2jvreM8-gtV7aw==/com.google.android.partnersetup-_h79XU3IMBHJ3yNaLKMmMw==/split_config.xxhdpi.apk' with 1 weak references
04-23 18:51:25.500  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/app/CameraExtensionsProxy/CameraExtensionsProxy.apk' with 1 weak references
04-23 18:51:25.500  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/app/NexusWallpapersStubPrebuilt2018/NexusWallpapersStubPrebuilt2018.apk' with 1 weak references
04-23 18:51:25.500  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/NexusLauncherRelease/NexusLauncherRelease.apk' with 1 weak references
04-23 18:51:25.500  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/app/CarrierDefaultApp/CarrierDefaultApp.apk' with 1 weak references
04-23 18:51:25.500  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/CredentialManager/CredentialManager.apk' with 1 weak references
04-23 18:51:25.500  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/overlay/FontNotoSerifSource/FontNotoSerifSourceOverlay.apk' with 1 weak references
04-23 18:51:25.500  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/DeviceAsWebcam/DeviceAsWebcam.apk' with 1 weak references
04-23 18:51:25.501  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/ProxyHandler/ProxyHandler.apk' with 1 weak references
04-23 18:51:25.501  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /apex/com.android.permission/priv-app/GoogleSafetyCenterResources@350820360/GoogleSafetyCenterResources.apk' with 1 weak references
04-23 18:51:25.501  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/overlay/DisplayCutoutEmulationWaterfall/DisplayCutoutEmulationWaterfallOverlay.apk' with 1 weak references
04-23 18:51:25.501  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/IntentResolver/IntentResolver.apk' with 1 weak references
04-23 18:51:25.501  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/overlay/TransparentNavigationBar/TransparentNavigationBarOverlay.apk' with 1 weak references
04-23 18:51:25.501  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/E2eeContactKeysProvider/E2eeContactKeysProvider.apk' with 1 weak references
04-23 18:51:25.501  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /apex/com.android.tethering/priv-app/ServiceConnectivityResourcesGoogle@350820300/ServiceConnectivityResourcesGoogle.apk' with 1 weak references
04-23 18:51:25.501  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/vendor/overlay/goldfish_overlay_connectivity_google.apk' with 1 weak references
04-23 18:51:25.502  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/GoogleFeedback/GoogleFeedback.apk' with 1 weak references
04-23 18:51:25.502  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/app/GooglePrintRecommendationService/GooglePrintRecommendationService.apk' with 1 weak references
04-23 18:51:25.502  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~D2aKJlBchIayJO4EHiA_2g==/com.google.android.apps.photos-b4OcJNOV7ZmlL6yYvkVACw==/base.apk' with 1 weak references
04-23 18:51:25.502  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~D2aKJlBchIayJO4EHiA_2g==/com.google.android.apps.photos-b4OcJNOV7ZmlL6yYvkVACw==/split_config.en.apk' with 1 weak references
04-23 18:51:25.502  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~D2aKJlBchIayJO4EHiA_2g==/com.google.android.apps.photos-b4OcJNOV7ZmlL6yYvkVACw==/split_config.ru.apk' with 1 weak references
04-23 18:51:25.502  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~D2aKJlBchIayJO4EHiA_2g==/com.google.android.apps.photos-b4OcJNOV7ZmlL6yYvkVACw==/split_config.x86_64.apk' with 1 weak references
04-23 18:51:25.502  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~D2aKJlBchIayJO4EHiA_2g==/com.google.android.apps.photos-b4OcJNOV7ZmlL6yYvkVACw==/split_config.xxhdpi.apk' with 1 weak references
04-23 18:51:25.502  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~nthGJ5XdpR5D-Of2P9bElw==/com.google.android.calendar-y_40VDJm_fehhPRh2inYJg==/base.apk' with 1 weak references
04-23 18:51:25.502  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~nthGJ5XdpR5D-Of2P9bElw==/com.google.android.calendar-y_40VDJm_fehhPRh2inYJg==/split_config.en.apk' with 1 weak references
04-23 18:51:25.502  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~nthGJ5XdpR5D-Of2P9bElw==/com.google.android.calendar-y_40VDJm_fehhPRh2inYJg==/split_config.ru.apk' with 1 weak references
04-23 18:51:25.503  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~nthGJ5XdpR5D-Of2P9bElw==/com.google.android.calendar-y_40VDJm_fehhPRh2inYJg==/split_config.x86_64.apk' with 1 weak references
04-23 18:51:25.503  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /data/app/~~nthGJ5XdpR5D-Of2P9bElw==/com.google.android.calendar-y_40VDJm_fehhPRh2inYJg==/split_config.xxhdpi.apk' with 1 weak references
04-23 18:51:25.503  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/ManagedProvisioning/ManagedProvisioning.apk' with 1 weak references
04-23 18:51:25.503  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/SoundPicker/SoundPicker.apk' with 1 weak references
04-23 18:51:25.503  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/DocumentsUIGoogle/DocumentsUIGoogle.apk' with 1 weak references
04-23 18:51:25.503  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/app/PrebuiltGoogleTelemetryTvp/PrebuiltGoogleTelemetryTvp.apk' with 1 weak references
04-23 18:51:25.503  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/MultiDisplayProvider/MultiDisplayProvider.apk' with 1 weak references
04-23 18:51:25.503  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/DeviceDiagnostics/DeviceDiagnostics.apk' with 1 weak references
04-23 18:51:25.503  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/product/overlay/DeviceDiagnostics__sdk_gphone64_x86_64__auto_generated_rro_product.apk' with 1 weak references
04-23 18:51:25.503  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/overlay/NotesRoleEnabled/NotesRoleEnabledOverlay.apk' with 1 weak references
04-23 18:51:25.503  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/LiveWallpapersPicker/LiveWallpapersPicker.apk' with 1 weak references
04-23 18:51:25.503  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/app/PrebuiltGoogleAdservicesTvp/PrebuiltGoogleAdservicesTvp.apk' with 1 weak references
04-23 18:51:25.504  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /apex/com.android.healthfitness/priv-app/HealthConnectControllerGoogle@350820300/HealthConnectControllerGoogle.apk' with 1 weak references
04-23 18:51:25.504  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/priv-app/KidsSupervisionStub/KidsSupervisionStub.apk' with 1 weak references
04-23 18:51:25.504  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/StorageManager/StorageManager.apk' with 1 weak references
04-23 18:51:25.504  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/product/overlay/StorageManager__sdk_gphone64_x86_64__auto_generated_rro_product.apk' with 1 weak references
04-23 18:51:25.504  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/app/BookmarkProvider/BookmarkProvider.apk' with 1 weak references
04-23 18:51:25.504  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/SettingsGoogle/SettingsGoogle.apk' with 1 weak references
04-23 18:51:25.504  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/product/overlay/SettingsGoogle__sdk_gphone64_x86_64__auto_generated_rro_product.apk' with 1 weak references
04-23 18:51:25.505  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/priv-app/SettingsIntelligenceGooglePrebuilt/SettingsIntelligenceGooglePrebuilt.apk' with 1 weak references
04-23 18:51:25.505  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /apex/com.android.uwb/priv-app/ServiceUwbResourcesGoogle@350820300/ServiceUwbResourcesGoogle.apk' with 1 weak references
04-23 18:51:25.505  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /apex/com.android.wifi/priv-app/ServiceWifiResourcesGoogle@350820300/ServiceWifiResourcesGoogle.apk' with 1 weak references
04-23 18:51:25.505  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/ThemePicker/ThemePicker.apk' with 1 weak references
04-23 18:51:25.505  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system_ext/priv-app/WallpaperPickerGoogleRelease/WallpaperPickerGoogleRelease.apk' with 1 weak references
04-23 18:51:25.505  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /product/priv-app/OdadPrebuilt/OdadPrebuilt.apk' with 1 weak references
04-23 18:51:25.505  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '<empty> and /system/priv-app/TeleService/TeleService.apk' with 1 weak references
04-23 18:51:25.506  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/vendor/overlay/TeleService__sdk_gphone64_x86_64__auto_generated_rro_vendor.apk' with 1 weak references
04-23 18:51:25.506  2568  2585 W .apps.wellbeing: ApkAssets: Deleting an ApkAssets object '/product/overlay/TeleService__sdk_gphone64_x86_64__auto_generated_rro_product.apk' with 1 weak references
